,Fourier Transform,,,,,,,,,
,Input data range : $H$1:$H$338,,,,,,,,,
Samples,Real,Imaginary,amplitude [db],magnitude,power,,,,,freq
0.11578369140625,-4.85842895507813,0,13.7299171282756,4.85842895507813,23.6043319115415,,,,,0
0.046356201171875,-5.13053940404867,-0.541422587982129,14.2513582034934,5.15902829952243,26.6155729952733,,,,,2.9585798816568
-0.02734375,-5.38569485282522,-0.988996861575971,14.7688701766152,5.47574870131521,29.9838238399552,,,,,5.91715976331361
-0.076263427734375,-6.33584978370537,-1.69608123392398,16.3366721630473,6.55893924607848,43.0196840337485,,,,,8.87573964497041
-0.1461181640625,-7.41542489163465,-3.06634506188698,18.088251587427,8.02440018705656,64.3909983620334,signal,noise,linear snr,db sNR,11.8343195266272
-0.217681884765625,-10.781828976359,-5.30076320998755,21.5940453297806,12.0144049658654,144.345926683811,7603.77361093373,363.246167512163,20.932839190049,13.2082813712735,14.792899408284
-0.2640380859375,-22.7883452423839,-13.3964583729369,28.4433659804433,26.4343294945023,698.773775823913,,,,,17.7514792899408
-0.325347900390625,66.107626057521,46.52082007778,38.1520604331155,80.8356661608612,6534.40492367021,,,,,20.7100591715976
-0.376617431640625,11.540642441373,9.6468936345426,23.5458663907749,15.0415752085943,226.248984755798,,,,,23.6686390532544
-0.41229248046875,5.99023409109836,5.55009664817568,18.2403777631053,8.16617886592303,66.686477270248,,,,,26.6272189349112
-0.45245361328125,3.6206634056941,3.94543722868648,14.5751370144024,5.35496763975635,28.6756784228377,,,,,29.585798816568
-0.48406982421875,2.672204755857,3.31247688816733,12.5799473632116,4.2559583400061,18.1131813918675,,,,,32.5443786982249
-0.512481689453125,1.98529622510039,2.625674661645,10.3485170320102,3.29174247628857,10.8355685302024,,,,,35.5029585798817
-0.531280517578125,1.51290348163818,2.27471920203628,8.72926499521805,2.73189026003342,7.46322439286549,,,,,38.4615384615385
-0.524871826171875,1.29739813218661,2.05573129484058,7.71534059373626,2.43089964210541,5.90927306998823,,,,,41.4201183431953
-0.524658203125,0.884224273653567,1.84734572891736,6.22684216884544,2.04805732543486,4.19453880826738,,,,,44.3786982248521
-0.5152587890625,0.712196326295189,1.66248225492281,5.1468995154016,1.80861019988322,3.27107085512161,,,,,47.3372781065089
-0.4981689453125,0.602327621367727,1.48109804752358,4.07637301326716,1.59889023695833,2.55644998984067,,,,,50.2958579881657
-0.47723388671875,0.4813927794526,1.52492672333263,4.07754593974242,1.59910616271813,2.5571405196431,,,,,53.2544378698225
-0.44049072265625,0.527624939075753,1.26044495574298,2.71169803283918,1.36642217590049,1.86710956279262,,,,,56.2130177514793
-0.40118408203125,0.284315800013731,1.04758971892384,0.71248393042673,1.08548592498124,1.17827969333238,,,,,59.1715976331361
-0.34649658203125,0.234371863753309,1.14437159623154,1.3497879822539,1.16812521622501,1.36451652078073,,,,,62.1301775147929
-0.299072265625,0.33095392658831,1.08873290392367,1.12226114634498,1.13792347616625,1.29486983761029,,,,,65.0887573964497
-0.244171142578125,0.179197322522736,1.04832093979619,0.53496576566551,1.06352643277659,1.13108847321449,,,,,68.0473372781065
-0.19140625,0.151529107238247,1.04055330260954,0.436421194890825,1.0515285283396,1.10571224591204,,,,,71.0059171597633
-0.11151123046875,0.100283658989374,0.927859269749634,-0.599919985666742,0.933262897966388,0.870979636720622,,,,,73.9644970414201
-0.0435791015625,0.13777307468345,1.05206773441638,0.514720216635201,1.06105039367023,1.12582793790775,,,,,76.9230769230769
0.016448974609375,0.174140705770414,0.580611743693272,-4.34819498259862,0.606164154599032,0.367434982320759,,,,,79.8816568047337
0.0948486328125,-0.102556229563162,0.789490997733223,-1.98038298393893,0.796124246411332,0.633813815724011,,,,,82.8402366863905
0.13714599609375,0.107865793486766,0.686987614455715,-3.15525371935782,0.695404207508182,0.483587011820083,,,,,85.7988165680473
0.217254638671875,-0.049382151723332,0.698188567200664,-3.09887354822333,0.699932762684062,0.489905872278543,,,,,88.7573964497041
0.260833740234375,-0.027683923961668,0.710980180895515,-2.95627056668168,0.711518950747016,0.506259217272135,,,,,91.715976331361
0.315093994140625,0.031479219067612,0.543526795944513,-5.28103750677302,0.544437617310574,0.296412319142815,,,,,94.6745562130178
0.3699951171875,-0.121857072109839,0.704278761565738,-2.91700039231372,0.714743114703284,0.510857720015752,,,,,97.6331360946746
0.420623779296875,-0.032692645320105,0.771558291200168,-2.24483479130551,0.772250610733167,0.59637100577775,,,,,100.591715976331
0.45672607421875,-0.02128153650415,0.65543261627016,-3.66486280904998,0.655778025147782,0.430044818266725,,,,,103.550295857988
0.49005126953125,-0.049652520348935,0.614508158241244,-4.20118527497401,0.61651086715649,0.380085649322048,,,,,106.508875739645
0.513763427734375,0.00810981076599,0.522279334508532,-5.64089615629411,0.522342294176276,0.272841472285336,,,,,109.467455621302
0.531707763671875,-0.106855816219035,0.423346029402963,-7.19785911269395,0.436623437381791,0.190640026071091,,,,,112.426035502959
0.5263671875,-0.035441258906639,0.513808589252945,-5.76335849218886,0.515029464422172,0.265255349222989,,,,,115.384615384615
0.528717041015625,-0.19557937071841,0.400967128070113,-7.01090342320586,0.446123220695139,0.199025928043404,,,,,118.343195266272
0.522308349609375,-0.016790834298223,0.355712862593686,-8.96834261858604,0.356108933798388,0.126813572731025,,,,,121.301775147929
0.492401123046875,0.042597120462531,0.379602391858838,-8.35907529516231,0.381984935012691,0.14591249057665,,,,,124.260355029586
0.4656982421875,-0.15119513956909,0.501522705781297,-5.61639642679975,0.523817711273216,0.27438499464351,,,,,127.218934911243
0.442840576171875,-0.06748307680726,0.5272498692409,-5.48910236749974,0.531550929140305,0.282546390269921,,,,,130.177514792899
0.398193359375,-0.111703087144659,0.37423490025959,-8.16646608231749,0.390550048329216,0.152529340249953,,,,,133.136094674556
0.344573974609375,-0.023445977218074,0.396208300716362,-8.02634710589449,0.396901412701262,0.157530731404257,,,,,136.094674556213
0.30975341796875,0.044300872793894,0.4227862258575,-7.43015987366265,0.425100882268115,0.18071076010513,,,,,139.05325443787
0.232635498046875,-0.052704245119274,0.447605800244909,-6.92228732573811,0.450698002953728,0.203128689866478,,,,,142.011834319527
0.18585205078125,-0.239758451764126,0.434819901693269,-6.08090656197193,0.496540493918547,0.246552462100874,,,,,144.970414201183
0.115997314453125,-0.107643080787096,0.271432928202221,-10.6924006630558,0.291998060530836,0.08526286735377,,,,,147.92899408284
0.052978515625,-0.086032711729933,0.379730443739299,-8.19309858851567,0.389354385348426,0.151596837390051,,,,,150.887573964497
-0.010040283203125,-0.097521560196532,0.311812224345474,-9.71683714144592,0.326706776719488,0.106737317954438,,,,,153.846153846154
-0.0751953125,-0.187788876395718,0.205860633766823,-11.0989622349401,0.27864540662434,0.077643262632844,,,,,156.804733727811
-0.14996337890625,-0.165538378297412,0.352261381651962,-8.19613065276425,0.389218493513202,0.151491035692686,,,,,159.763313609467
-0.20635986328125,-0.099493484873697,0.403680323482456,-7.62313638895403,0.415760456391914,0.172856757099213,,,,,162.721893491124
-0.26531982421875,-0.280110226663166,0.234184624095889,-8.75156241241122,0.365108445868105,0.133304177244223,,,,,165.680473372781
-0.318084716796875,-0.031506712697208,0.311777413344114,-10.078981162573,0.313365327400035,0.098197828416531,,,,,168.639053254438
-0.37982177734375,-0.139136491434598,0.371811674172332,-8.02435838725133,0.396992297531781,0.157602884299562,,,,,171.597633136095
-0.42083740234375,-0.234833426717033,0.328369718148109,-7.87883247060411,0.403699653331945,0.162973410100333,,,,,174.556213017751
-0.460784912109375,-0.08365038701352,0.248905006087983,-11.614588683624,0.262585394306635,0.068951089303171,,,,,177.514792899408
-0.485137939453125,0.082249263238104,0.301795704376828,-10.0945875038877,0.312802794878045,0.097845588483517,,,,,180.473372781065
-0.51611328125,-0.134252386546602,0.378643017120174,-7.92111975045081,0.401739016909395,0.161394237707327,,,,,183.431952662722
-0.531494140625,-0.12357191581844,0.221747345715668,-11.9083163834961,0.253854099259759,0.064441903710984,,,,,186.390532544379
-0.5323486328125,-0.076573994248611,0.390261481905984,-8.00882472867936,0.397702905263013,0.158167600854641,,,,,189.349112426036
-0.525299072265625,-0.054575216793899,0.252915495960097,-11.742837848366,0.258736743399237,0.066944702384843,,,,,192.307692307692
-0.514404296875,-0.032700972544921,0.197734798981928,-13.9611542001806,0.200420568639566,0.040168404333807,,,,,195.266272189349
-0.498382568359375,0.048377512496302,0.275936613071443,-11.0523326858882,0.280145316128379,0.078481398148669,,,,,198.224852071006
-0.469757080078125,-0.034699693712631,0.223305634811821,-12.9183860431604,0.225985564323168,0.051069475282461,,,,,201.183431952663
-0.451171875,-0.132325245961346,0.254355452485144,-10.850929599237,0.286717050291141,0.082206666927653,,,,,204.14201183432
-0.40289306640625,-0.067132883920601,0.363390427833434,-8.64678313719043,0.369539479818413,0.136559427144463,,,,,207.100591715976
-0.353759765625,-0.156225212228782,0.292381129138826,-9.59029806075156,0.331501193983405,0.109893041612423,,,,,210.059171597633
-0.295867919921875,-0.089627140291664,0.212290724716959,-12.7490240306359,0.230435188453746,0.053100376077713,,,,,213.01775147929
-0.237762451171875,-0.079347723225844,0.198573356742745,-13.3982311913402,0.21383975119048,0.045727439189207,,,,,215.976331360947
-0.181365966796875,-0.300620207534903,0.459363474546189,-5.20875036397807,0.548987532577449,0.301387310925476,,,,,218.934911242604
-0.1102294921875,-0.086916999093601,0.112764247025115,-16.9313896373579,0.142373944732097,0.020270340138578,,,,,221.89349112426
-0.04742431640625,-0.10047771158113,0.205665967290609,-12.8071628391137,0.228897926216387,0.052394260626163,,,,,224.852071005917
0.02008056640625,-0.260897718334097,0.425797222041679,-6.03154238227055,0.499370497456896,0.249370893730348,,,,,227.810650887574
0.088653564453125,0.013041292818534,0.050356872199942,-25.6768987901395,0.052018168904144,0.00270588989614,,,,,230.769230769231
0.142486572265625,-0.17694280871616,0.195384604108027,-11.5811580666936,0.263597991416501,0.069483901078814,,,,,233.727810650888
0.2161865234375,-0.028830351513738,0.233336382291481,-12.5745509141505,0.235110732356654,0.055277056469282,,,,,236.686390532544
0.260833740234375,-0.22042187843043,0.134785337253328,-11.7552991660841,0.258365809714235,0.066752891629293,,,,,239.644970414201
0.323638916015625,0.013393615587088,0.345143678612191,-9.23346641177344,0.345403456590188,0.11930354782445,,,,,242.603550295858
0.37469482421875,-0.186310267948604,0.141347485742141,-12.6208709232309,0.23386027381474,0.054690627668705,,,,,245.562130177515
0.415283203125,-0.200745374575996,0.268265822984882,-9.49754624351348,0.33506007997882,0.112265257195413,,,,,248.520710059172
0.460357666015625,-0.066436726510873,0.20472973267132,-13.3415549124469,0.215239638703354,0.046328102069151,,,,,251.479289940828
0.4921875,-0.208414505869679,0.08316609103064,-12.9797288162209,0.224395198153212,0.050353204954219,,,,,254.437869822485
0.5126953125,-0.211679942151819,0.223341397410502,-10.2369690299471,0.307717041625376,0.094689777706673,,,,,257.396449704142
0.52978515625,-0.045822769793712,0.325178702356486,-9.67216437142869,0.328391404725848,0.107840914697816,,,,,260.355029585799
0.53619384765625,-0.093843583349353,0.230112629323921,-12.0930368050296,0.248512455040417,0.061758440310216,,,,,263.313609467456
0.53533935546875,-0.11736052944801,0.2499432405271,-11.1778796276922,0.276125184214524,0.076245117357505,,,,,266.272189349112
0.530426025390625,-0.070033257773987,0.125892615959726,-16.8290639169726,0.144061125733561,0.020753607947621,,,,,269.230769230769
0.5032958984375,-0.049317091111391,0.238353939953995,-12.2734993699279,0.243402498276583,0.059244776167282,,,,,272.189349112426
0.471466064453125,-0.13868165348317,0.136419266265605,-14.2201653986777,0.194532303798809,0.037842817221272,,,,,275.147928994083
0.440704345703125,-0.183648486344039,0.171588162764187,-11.9949418220006,0.25133496401664,0.063169264137246,,,,,278.10650887574
0.3990478515625,0.035794173069264,0.125775415784363,-17.6698666950149,0.13076956083677,0.017100678041442,,,,,281.065088757396
0.3529052734375,-0.142605795747913,0.142023096259397,-13.9247021109423,0.201263441419452,0.040506972852001,,,,,284.023668639053
0.289459228515625,-0.062570461288684,0.190967666617873,-13.937937605359,0.200956991217906,0.040383712319354,,,,,286.98224852071
0.236053466796875,0.020184224175666,0.275519666778954,-11.1737023273333,0.276258012892946,0.076318489687559,,,,,289.940828402367
0.190765380859375,-0.115293806484512,0.214271618841344,-12.2764169923951,0.243320752206996,0.059204988454578,,,,,292.899408284024
0.119415283203125,-0.069013127366815,0.207154545868251,-13.2170185022662,0.218347927910548,0.04767581762283,,,,,295.85798816568
0.046783447265625,0.003864104001151,0.082948619604778,-21.6144023352431,0.083038574133169,0.00689540479407,,,,,298.816568047337
-0.026275634765625,-0.109857061656503,0.278403442821094,-10.4780323937232,0.299294254823641,0.089577050970439,,,,,301.775147928994
-0.074127197265625,-0.123050009221906,0.191636997345247,-12.8511687987469,0.227741176604085,0.051866043521013,,,,,304.733727810651
-0.14141845703125,-0.195870745488477,0.186159763057222,-11.3655337573747,0.270223622801066,0.073020806319733,,,,,307.692307692308
-0.2059326171875,-0.193424101766192,0.282990910698717,-9.29974187792276,0.342777972866034,0.117496738682148,,,,,310.650887573964
-0.265106201171875,-0.086667038155283,0.153266794381876,-15.0861188837771,0.176073523741378,0.031001885762706,,,,,313.609467455621
-0.3187255859375,-0.171754786769581,0.22018103151941,-11.0802014739517,0.279247906740974,0.077979393419216,,,,,316.568047337278
-0.372772216796875,-0.045631520513359,0.235377509377732,-12.4044691798346,0.239759895698229,0.057484807585226,,,,,319.526627218935
-0.41741943359375,-0.128580589317662,0.085668663889848,-16.2210959467882,0.154505947852983,0.023872087921949,,,,,322.485207100592
-0.45758056640625,-0.072524675867096,0.16966527595989,-14.6793218980014,0.184515946400773,0.034046134476173,,,,,325.443786982249
-0.485992431640625,-0.125682909854919,0.095563217477828,-16.0330346349556,0.15788768908409,0.024928522364314,,,,,328.402366863905
-0.5084228515625,-0.262717727452242,0.136533721136989,-10.5718832136598,0.296077796069181,0.087662061325184,,,,,331.360946745562
-0.53106689453125,-0.061000378932286,0.139481252392655,-16.3496028105422,0.152236874635897,0.023176065998906,,,,,334.319526627219
-0.524871826171875,-0.199866408687538,0.249541140054342,-9.904753318185,0.319714500611522,0.102217361901275,,,,,337.278106508876
-0.526580810546875,-0.119034044820368,0.177583787394728,-13.4003528546755,0.213787523891722,0.045705105371754,,,,,340.236686390533
-0.51739501953125,-0.10161737374987,0.015910992897158,-19.7554510579069,0.102855482803758,0.010579250342794,,,,,343.195266272189
-0.497528076171875,-0.215587655900259,0.176646426987158,-11.0967961534596,0.278714903698919,0.077681997543898,,,,,346.153846153846
-0.466339111328125,-0.087477938130004,0.071870527961086,-18.9218778144096,0.113215557450741,0.012817762448882,,,,,349.112426035503
-0.444976806640625,-0.146928618235294,0.131392317497756,-14.105870675781,0.197109005258421,0.038851959953964,,,,,352.07100591716
-0.405242919921875,-0.145862178556923,0.197518955695271,-12.1975822427201,0.245539229029339,0.060289512992322,,,,,355.029585798817
-0.353759765625,-0.136703393721179,0.198510392199848,-12.3586727182189,0.241027371197184,0.058094193666225,,,,,357.988165680473
-0.297149658203125,-0.076787474524754,0.120066987107803,-16.9223881026944,0.142521569023903,0.020312397637035,,,,,360.94674556213
-0.239898681640625,-0.122443650044011,0.157371197337715,-14.0057392837021,0.199394436200227,0.039758141187607,,,,,363.905325443787
-0.18756103515625,-0.154154462241279,0.014638518193989,-16.2018913712158,0.154847939746752,0.023977884443814,,,,,366.863905325444
-0.119415283203125,-0.22736742221372,0.033860725992563,-12.7701669776588,0.22987495176477,0.052842493448856,,,,,369.822485207101
-0.04998779296875,-0.137162567901276,0.16600785041901,-13.3374252042724,0.215341998769429,0.046372176434013,,,,,372.781065088757
0.017303466796875,-0.302687055259055,0.093174851358985,-9.9869470956354,0.316703341231454,0.100301006347167,,,,,375.739644970414
0.08502197265625,-0.340566527157292,0.073049590105503,-9.16061147587771,0.348312793383419,0.121321802034561,,,,,378.698224852071
0.144195556640625,-0.161556814684651,0.171623477798226,-12.5527510868614,0.235701553882465,0.055555222502609,,,,,381.656804733728
0.2093505859375,-0.260075030031131,0.200645503359527,-9.66988057317036,0.328477760684177,0.107897639264091,,,,,384.615384615385
0.27044677734375,-0.107098626886595,0.079674621759502,-17.4913711552594,0.133484685389426,0.017818161233514,,,,,387.573964497041
0.31787109375,-0.288035936486788,0.090505899644969,-10.4021465175851,0.301920550109406,0.091156018578367,,,,,390.532544378698
0.328125,-0.307527167786641,0.191103077825946,-8.82419353930901,0.362068150051095,0.131093345281423,,,,,393.491124260355
0.415069580078125,-0.199063155869373,0.056698766615103,-13.6814151385066,0.206980410088366,0.042840890160348,,,,,396.449704142012
0.457366943359375,-0.311526386960493,0.047511249349332,-10.0302447338375,0.315128558825431,0.099306008587393,,,,,399.408284023669
0.4810791015625,-0.126745006576692,0.022959162686298,-17.8011644678092,0.128807685498116,0.016591419843382,,,,,402.366863905325
0.5067138671875,-0.334261271972297,-0.031753542966244,-9.47926263052862,0.33576611715813,0.112738885431447,,,,,405.325443786982
0.521240234375,-0.10939909418104,0.08201076656231,-17.282994427049,0.136725738761105,0.01869392763977,,,,,408.284023668639
0.546661376953125,-0.271702601141946,0.089728404013196,-10.8685669690146,0.286135439877787,0.081873489954055,,,,,411.242603550296
0.532135009765625,-0.297566182743038,0.029519337507471,-10.4857978658759,0.299026795453422,0.089417024399143,,,,,414.201183431953
0.528289794921875,-0.109275805173217,0.083116263433062,-17.2469982336676,0.137293535329705,0.018849514843329,,,,,417.15976331361
0.495391845703125,-0.409372796709772,0.255724932477908,-6.32678883988762,0.482681393650937,0.23298132777681,,,,,420.118343195266
0.476806640625,-0.171689920388265,0.076396387666326,-14.5205509423267,0.187919761630842,0.035313836811393,,,,,423.076923076923
0.4468994140625,-0.064330251299647,0.026538727133258,-23.1491375517145,0.069589404869773,0.004842685270129,,,,,426.03550295858
0.398193359375,-0.09206359422243,0.068636393160155,-18.7986519638979,0.114833182692058,0.013186659847188,,,,,428.994082840237
0.34393310546875,-0.270883783546924,0.057579741408313,-11.1524172078116,0.276935824351681,0.076693450809345,,,,,431.952662721894
0.31231689453125,-0.094619845519891,0.005231675667725,-20.4670985141601,0.094764368812863,0.0089802855965,,,,,434.91124260355
0.2384033203125,-0.266588833727061,0.246646803740413,-8.79741204318151,0.363186249826884,0.131904252063316,,,,,437.869822485207
0.19012451171875,-0.19525666279039,-0.171006765492881,-11.7154326284725,0.259554383912846,0.067368478208377,,,,,440.828402366864
0.118988037109375,-0.256653155199895,0.118420533491659,-10.974843951991,0.282655735527356,0.079894264826511,,,,,443.786982248521
0.04998779296875,-0.184956390920623,0.060690640981085,-14.2144994477015,0.194659241869163,0.037892220445077,,,,,446.745562130178
-0.0042724609375,-0.272588610552759,0.006346266978635,-11.2874925235809,0.272662475796814,0.074344825707648,,,,,449.704142011834
-0.074554443359375,-0.28402562741633,0.083388836493604,-10.5737566107193,0.296013944065135,0.087624255080997,,,,,452.662721893491
-0.14227294921875,-0.140558519041149,0.083806430761962,-15.7218593883921,0.163646616561726,0.026780215112101,,,,,455.621301775148
-0.207855224609375,-0.390541543617418,0.114923160097115,-7.80598790981025,0.407099533305779,0.165730030017783,,,,,458.579881656805
-0.263824462890625,-0.210445176317303,0.045862284756451,-13.3357074627552,0.215384589509794,0.046390521398303,,,,,461.538461538462
-0.321929931640625,-0.164288594709549,0.106341689549254,-14.1680919435561,0.195702062553843,0.038299297287829,,,,,464.497041420118
-0.38238525390625,-0.2529243157305,0.147965650845975,-10.661861355894,0.293026523232991,0.085864543318015,,,,,467.455621301775
-0.42083740234375,-0.14170210722811,-0.070565850752446,-16.0103580486115,0.158300431096391,0.025059026485303,,,,,470.414201183432
-0.459075927734375,-0.159170547774001,0.09107789272094,-14.7326737543328,0.183386056779578,0.033630445821163,,,,,473.372781065089
-0.47894287109375,-0.205176732769919,-0.051158040774942,-13.4955029244743,0.211458357144071,0.044714636806069,,,,,476.331360946746
-0.510772705078125,-0.400750480712675,-0.074716865084039,-7.79411947729814,0.407656175863222,0.166183557719426,,,,,479.289940828402
-0.525726318359375,-0.244319273441076,0.059704359408675,-11.9889471844814,0.251508484761797,0.063256517907175,,,,,482.248520710059
-0.51995849609375,-0.231897657335661,0.083694474141083,-12.1623009771421,0.246538614581002,0.06078128847952,,,,,485.207100591716
-0.52593994140625,-0.271756003241212,0.039240849743644,-11.2267951917734,0.27457452464903,0.075391169586241,,,,,488.165680473373
-0.51568603515625,-0.117901275412862,-0.005171166710046,-18.5612833870215,0.118014624979799,0.013927451709123,,,,,491.12426035503
-0.503082275390625,-0.26635933063564,0.058666320620408,-11.2849110314259,0.272743524564384,0.074389030191803,,,,,494.082840236686
